2018,SUSYVBFToHToAA_AToBB_AToTauTau_M-40,getFilePaths/2018/SUSYVBFToHToAA_AToBB_AToTauTau_M-40/
2018,SUSYGluGluHToAA_AToBB_AToTauTau_M-40,getFilePaths/2018/SUSYGluGluHToAA_AToBB_AToTauTau_M-40/
2018,SUSYWHToAA_AToBB_AToTauTau_M-40,getFilePaths/2018/SUSYWHToAA_AToBB_AToTauTau_M-40/
2018,SUSYZHToAA_AToBB_AToTauTau_M-40,getFilePaths/2018/SUSYZHToAA_AToBB_AToTauTau_M-40/
