2018,EmbeddingRun2018A-MuTau,getFilePaths/2018/EmbeddingRun2018A-MuTau.list
2018,EmbeddingRun2018B-MuTau,getFilePaths/2018/EmbeddingRun2018B-MuTau.list
2018,EmbeddingRun2018C-MuTau,getFilePaths/2018/EmbeddingRun2018C-MuTau.list
2018,EmbeddingRun2018D-MuTau,getFilePaths/2018/EmbeddingRun2018D-MuTau.list
